Jt,m3_t
17.6,0.19131669535409623
17.650000000000002,0.18972513097353066
17.7,0.18870964247470368
17.75,0.18691097469530193
17.8,0.18348246640346197
17.85,0.17950022975086177
17.900000000000002,0.17656495028278593
17.95,0.17507604462368784
18.0,0.17450756565314504
18.05,0.17361876647363833
18.1,0.17113430453978243
18.150000000000002,0.16753507263633105
18.2,0.164565790503218
18.25,0.16309075219610356
18.3,0.16283051757620134
18.35,0.16273892728894443
18.400000000000002,0.16130590106171655
18.45,0.15832070284665198
18.5,0.15539743412096713
18.55,0.15386757435283993
18.6,0.15378133387654855
18.650000000000002,0.15432827878040403
18.7,0.15396333969245046
18.75,0.1518174005661978
18.8,0.1490890057470936
18.85,0.1474719195862854
18.900000000000002,0.14743800283000882
18.95,0.1484431544402889
19.0,0.14907157963194662
19.05,0.14794343313255415
19.1,0.1456155125771893
19.150000000000002,0.14393190919001314
19.200000000000003,0.1438487905650873
19.25,0.14513143018005104
19.3,0.146602667635995
19.35,0.14659038478720504
19.400000000000002,0.14489745482495492
19.450000000000003,0.14323323608458458
19.5,0.1430291268651325
19.55,0.1444234715346351
19.6,0.14653735608188118
19.650000000000002,0.14763982070297077
19.700000000000003,0.14680650766056033
19.75,0.14531428228499238
19.8,0.14495936941765716
19.85,0.1463242782349396
19.900000000000002,0.14886055058103922
19.950000000000003,0.1509775948812231
20.0,0.151177248450311
20.05,0.15006329968589271
20.1,0.14958252441720976
20.150000000000002,0.15080813354735517
20.200000000000003,0.15355257681779602
20.25,0.15650273533474468
20.3,0.15782319529970712
20.35,0.15731964348517213
20.400000000000002,0.1568015866372263
20.450000000000003,0.15781586036280398
20.5,0.160579068261818
20.55,0.16412933828237172
20.6,0.16655405066462337
20.650000000000002,0.16688044339133148
20.700000000000003,0.1664770813270533
20.75,0.16725386557092964
20.8,0.16988213390321602
20.85,0.17378179437567154
20.900000000000002,0.177190508064163
20.950000000000003,0.17851279660060013
21.0,0.17842621764998592
